date,symbol,open,high,low,close,volume
2023-08-23,SPY,229.8,231.48,229.1,230.74,1960764
2023-08-24,SPY,227.23,228.62,223.99,227.31,4214702
2023-08-25,SPY,225.32,225.95,223.04,223.91,5732901
2023-08-28,SPY,222.07,222.34,218.29,221.51,3394592
2023-08-29,SPY,227.58,227.83,225.29,225.66,3060324
2023-08-30,SPY,228.86,228.93,228.45,228.55,1295465
2023-08-31,SPY,229.42,230.45,226.83,227.81,1558249
2023-09-01,SPY,233.0,233.3,230.34,231.79,5268676
2023-09-04,SPY,228.22,228.67,227.52,228.22,5005759
2023-09-05,SPY,227.46,230.12,221.94,224.23,3121866
2023-09-06,SPY,228.63,228.67,227.0,227.24,3414451
2023-09-07,SPY,228.76,230.02,228.54,229.33,8794985
2023-09-08,SPY,226.68,228.46,226.34,227.87,8519097
2023-09-11,SPY,224.11,225.62,223.81,224.1,6584817
2023-09-12,SPY,229.28,229.35,228.89,229.12,1553006
2023-09-13,SPY,223.55,225.79,221.7,223.32,3943718
2023-09-14,SPY,223.15,226.64,219.84,221.43,1778672
2023-09-15,SPY,220.55,223.21,220.4,222.3,428351
2023-09-18,SPY,226.39,229.98,224.17,228.42,5799812
2023-09-19,SPY,230.47,230.48,229.62,229.84,1984410
2023-09-20,SPY,231.72,233.76,229.21,231.62,5172153
2023-09-21,SPY,230.03,230.72,229.44,229.75,3624056
2023-09-22,SPY,232.53,232.96,231.17,231.83,3761205
2023-09-25,SPY,231.47,232.38,231.45,232.31,1594338
2023-09-26,SPY,226.92,226.95,226.71,226.89,1933853
2023-09-27,SPY,231.08,231.23,226.81,229.7,4206010
2023-09-28,SPY,233.46,234.66,233.09,233.16,1967799
2023-09-29,SPY,236.46,236.97,235.65,236.09,5423662
2023-10-02,SPY,234.84,236.85,233.59,236.32,5916003
2023-10-03,SPY,233.13,233.2,233.0,233.05,2626305
2023-10-04,SPY,223.84,226.79,222.36,225.1,2077646
2023-10-05,SPY,226.29,227.05,225.19,225.74,6044091
2023-10-06,SPY,229.59,231.31,229.26,229.51,5881949
2023-10-09,SPY,232.63,233.93,230.9,233.06,4397549
2023-10-10,SPY,237.22,237.99,234.28,236.03,10502495
2023-10-11,SPY,236.34,237.22,233.57,235.88,2899231
2023-10-12,SPY,240.48,240.5,239.85,239.85,5015886
2023-10-13,SPY,243.07,244.5,242.67,243.29,2991070
2023-10-16,SPY,243.53,246.35,240.82,241.87,1899030
2023-10-17,SPY,244.65,244.88,244.4,244.45,750831
2023-10-18,SPY,242.96,244.37,241.48,242.6,3095479
2023-10-19,SPY,243.8,245.59,243.27,244.69,2988987
2023-10-20,SPY,240.66,240.73,240.01,240.04,6068432
2023-10-23,SPY,235.41,236.74,232.11,235.76,7880535
2023-10-24,SPY,239.5,239.76,239.45,239.62,2741270
2023-10-25,SPY,242.97,243.19,242.41,243.11,1754401
2023-10-26,SPY,245.82,246.05,245.39,245.55,3004598
2023-10-27,SPY,247.05,248.31,244.42,245.99,3906541
2023-10-30,SPY,238.22,240.41,235.93,237.29,2142355
2023-10-31,SPY,238.28,239.68,236.9,237.14,1749364
2023-11-01,SPY,240.23,240.86,237.22,238.88,4432030
2023-11-02,SPY,238.01,238.02,236.76,237.08,4376121
2023-11-03,SPY,237.65,237.72,234.38,234.67,1536627
2023-11-06,SPY,237.53,240.48,236.89,239.87,3736564
2023-11-07,SPY,240.63,240.97,239.11,239.77,3852963
2023-11-08,SPY,242.83,243.0,241.12,241.53,3929092
2023-11-09,SPY,245.02,245.08,244.32,244.45,6167014
2023-11-10,SPY,240.26,241.39,240.07,240.9,2831725
2023-11-13,SPY,242.75,246.38,238.73,241.72,2625873
2023-11-14,SPY,244.12,246.83,243.96,246.63,3177393
2023-11-15,SPY,253.85,255.44,252.83,253.48,12099040
2023-11-16,SPY,254.06,254.71,253.11,253.76,3359256
2023-11-17,SPY,253.25,253.45,252.54,252.98,1909502
2023-11-20,SPY,253.49,254.13,253.47,254.13,3532701
2023-11-21,SPY,256.08,256.11,254.55,255.18,3816826
2023-11-22,SPY,263.48,267.6,257.43,260.62,2670387
2023-11-23,SPY,259.57,260.38,255.43,256.85,5379259
2023-11-24,SPY,255.38,256.44,254.32,255.9,3132408
2023-11-27,SPY,250.77,253.66,249.57,251.74,3758553
2023-11-28,SPY,248.83,249.25,247.18,248.05,3505455
2023-11-29,SPY,250.53,250.66,249.47,249.57,2645937
2023-11-30,SPY,251.27,252.79,249.78,252.73,3958083
2023-12-01,SPY,249.61,252.29,247.78,250.39,2931768
2023-12-04,SPY,253.94,254.43,252.98,253.42,1913204
2023-12-05,SPY,258.12,260.1,257.36,257.77,4708670
2023-12-06,SPY,262.99,265.66,262.77,265.38,1724903
2023-12-07,SPY,265.69,265.95,265.65,265.79,6661489
2023-12-08,SPY,261.11,265.25,259.34,263.37,4308323
2023-12-11,SPY,259.65,262.04,256.81,259.54,4406892
2023-12-12,SPY,256.75,259.12,253.92,255.39,5388828
2023-12-13,SPY,261.86,262.1,259.92,260.3,5061878
2023-12-14,SPY,253.01,254.54,252.96,254.51,6264789
2023-12-15,SPY,260.56,261.37,258.38,259.29,2559193
2023-12-18,SPY,253.73,256.74,253.09,256.04,3287516
2023-12-19,SPY,252.88,253.56,252.88,253.54,1445740
2023-12-20,SPY,255.19,255.64,252.01,253.09,2448060
2023-12-21,SPY,249.27,251.68,247.09,250.55,2285938
2023-12-22,SPY,253.51,255.15,253.03,254.17,1824078
2023-12-25,SPY,260.07,261.41,260.03,261.21,2943214
2023-12-26,SPY,260.58,261.19,258.42,258.77,2183655
2023-12-27,SPY,259.49,259.78,256.77,257.22,13956708
2023-12-28,SPY,257.59,257.79,255.9,256.72,3675836
2023-12-29,SPY,257.68,260.06,256.88,258.93,2797720
2024-01-01,SPY,258.36,258.82,257.76,258.46,3956125
2024-01-02,SPY,264.24,264.4,263.86,263.97,1905943
2024-01-03,SPY,267.52,268.92,267.19,268.64,4798499
2024-01-04,SPY,262.51,264.79,261.01,264.0,4519457
2024-01-05,SPY,266.68,267.84,263.6,266.2,4424594
2024-01-08,SPY,270.4,272.88,269.59,272.4,8407658
2024-01-09,SPY,271.58,272.45,268.85,270.51,4958686
2024-01-10,SPY,268.71,269.81,268.5,269.46,2121208
2024-01-11,SPY,263.8,268.08,263.43,267.46,1700626
2024-01-12,SPY,266.14,267.56,265.33,265.56,909419
2024-01-15,SPY,257.36,259.57,256.8,259.04,2382074
2024-01-16,SPY,257.01,257.64,252.08,254.01,3328696
2024-01-17,SPY,256.79,261.14,253.14,254.43,3538560
2024-01-18,SPY,261.58,263.71,258.78,260.34,3755991
2024-01-19,SPY,260.08,260.66,258.01,258.07,4477564
2024-01-22,SPY,257.48,259.6,253.59,255.71,4147226
2024-01-23,SPY,264.71,264.73,262.34,262.37,1425907
2024-01-24,SPY,258.14,261.1,256.12,258.14,2551820
2024-01-25,SPY,250.96,252.42,249.36,251.83,1846642
2024-01-26,SPY,247.82,248.84,247.12,248.83,2371604
2024-01-29,SPY,247.29,247.92,245.39,246.48,2263490
2024-01-30,SPY,241.3,241.84,236.5,240.14,6661101
2024-01-31,SPY,241.34,241.68,239.22,239.8,1527847
2024-02-01,SPY,244.15,245.3,242.32,243.33,2426279
2024-02-02,SPY,238.74,238.77,238.69,238.76,2365120
2024-02-05,SPY,237.82,240.4,237.3,239.19,5126293
2024-02-06,SPY,240.71,241.04,239.79,240.73,2212863
2024-02-07,SPY,237.91,241.88,236.86,240.55,3292986
2024-02-08,SPY,241.19,242.2,238.43,241.34,2618878
2024-02-09,SPY,242.13,244.29,241.6,242.18,3540713
2024-02-12,SPY,240.21,241.43,238.82,239.35,1984643
2024-02-13,SPY,242.87,244.87,242.86,244.85,2988451
2024-02-14,SPY,250.58,250.64,249.47,249.55,4588937
2024-02-15,SPY,253.42,254.64,253.22,254.13,2104937
2024-02-16,SPY,257.87,259.09,257.28,258.12,925314
2024-02-19,SPY,250.66,253.32,250.0,252.15,9134878
2024-02-20,SPY,256.18,256.42,255.41,255.78,1190284
2024-02-21,SPY,258.81,258.87,258.23,258.42,3191766
2024-02-22,SPY,251.78,252.99,251.08,252.6,2374016
2024-02-23,SPY,250.6,252.0,250.35,251.91,2774309
2024-02-26,SPY,252.13,253.18,252.07,253.08,6118863
2024-02-27,SPY,259.15,260.13,258.62,259.53,1189301
2024-02-28,SPY,262.33,262.56,262.27,262.48,3756524
2024-02-29,SPY,259.62,260.04,256.77,259.2,4491403
2024-03-01,SPY,263.47,266.52,262.51,265.93,817152
2024-03-04,SPY,265.6,271.38,264.27,266.23,11067368
2024-03-05,SPY,265.08,265.42,264.47,265.35,3370781
2024-03-06,SPY,262.99,268.7,262.25,264.18,4268112
2024-03-07,SPY,257.66,258.89,256.42,257.87,4746114
2024-03-08,SPY,261.05,261.16,257.5,257.58,2033320
2024-03-11,SPY,260.16,260.71,258.91,259.63,9973170
2024-03-12,SPY,257.34,258.58,257.02,258.26,1007777
2024-03-13,SPY,257.11,260.63,256.67,260.02,3241250
2024-03-14,SPY,257.95,258.19,256.36,256.78,4568827
2024-03-15,SPY,257.87,258.49,254.09,256.36,3866915
2024-03-18,SPY,256.74,257.78,256.41,257.71,1718921
2024-03-19,SPY,259.05,259.23,258.4,258.57,3680667
2024-03-20,SPY,254.56,255.54,251.63,252.47,5520871
2024-03-21,SPY,251.14,251.15,250.9,250.93,3283553
2024-03-22,SPY,256.32,260.69,254.88,257.37,2854377
2024-03-25,SPY,253.97,256.79,253.2,255.6,1673397
2024-03-26,SPY,254.97,256.13,253.32,255.79,4627372
2024-03-27,SPY,256.32,256.58,253.7,255.58,2312193
2024-03-28,SPY,260.64,263.2,260.58,261.73,3894886
2024-03-29,SPY,266.68,267.81,265.9,266.92,2436794
2024-04-01,SPY,272.04,272.11,270.15,270.29,2306253
2024-04-02,SPY,263.97,268.14,261.19,266.48,4298463
2024-04-03,SPY,268.03,268.21,267.81,268.05,3768591
2024-04-04,SPY,271.62,276.49,266.32,270.46,661448
2024-04-05,SPY,266.87,268.09,266.86,267.77,9399778
2024-04-08,SPY,262.68,264.5,262.64,264.4,1125903
2024-04-09,SPY,270.07,272.14,269.82,271.3,6261682
2024-04-10,SPY,268.16,271.1,267.95,270.21,2808112
2024-04-11,SPY,276.86,277.07,276.47,276.89,5042489
2024-04-12,SPY,279.65,281.2,279.62,281.17,2771295
2024-04-15,SPY,284.47,284.48,282.95,283.03,5415278
2024-04-16,SPY,286.06,286.51,281.85,285.09,3365131
2024-04-17,SPY,280.28,280.89,276.25,279.25,5348717
2024-04-18,SPY,281.36,282.34,279.9,280.25,4249274
2024-04-19,SPY,285.55,286.82,285.45,286.35,2989338
2024-04-22,SPY,291.11,292.53,288.15,289.42,2859039
2024-04-23,SPY,289.61,292.7,287.75,290.23,6676039
2024-04-24,SPY,298.44,299.45,297.29,297.83,1681435
2024-04-25,SPY,295.45,299.43,292.1,297.15,2221255
2024-04-26,SPY,293.69,296.87,291.63,294.54,3494904
2024-04-29,SPY,294.76,297.4,294.15,295.37,10750853
2024-04-30,SPY,298.5,301.65,294.2,298.91,1217795
2024-05-01,SPY,290.26,291.4,289.13,291.36,1418216
2024-05-02,SPY,294.2,294.26,291.54,292.75,2428877
2024-05-03,SPY,298.49,298.82,295.81,296.45,2248703
2024-05-06,SPY,295.09,296.35,293.02,295.4,2058977
2024-05-07,SPY,301.11,301.77,300.17,300.46,1947780
2024-05-08,SPY,304.01,305.13,303.42,303.5,2523691
2024-05-09,SPY,314.31,317.96,312.14,313.4,5077255
2024-05-10,SPY,310.83,310.86,309.15,310.02,2838241
2024-05-13,SPY,311.13,314.05,311.01,314.04,7877351
2024-05-14,SPY,308.89,310.59,308.44,309.41,4259255
2024-05-15,SPY,298.54,302.71,297.74,302.07,2290366
2024-05-16,SPY,292.37,293.08,292.33,292.99,1591105
2024-05-17,SPY,293.98,295.67,293.45,295.51,5372719
2024-05-20,SPY,294.26,296.72,293.3,296.47,5457665
2024-05-21,SPY,295.45,295.7,293.74,294.49,2479032
2024-05-22,SPY,286.55,288.8,285.94,286.8,2579927
2024-05-23,SPY,282.26,284.54,282.23,283.97,4632914
2024-05-24,SPY,282.7,285.82,282.31,284.13,6592560
2024-05-27,SPY,288.69,288.7,286.7,287.66,4048065
2024-05-28,SPY,285.34,287.92,285.15,287.73,4159998
2024-05-29,SPY,287.69,290.89,286.63,288.96,3142766
2024-05-30,SPY,289.83,291.04,285.41,287.47,2522055
2024-05-31,SPY,295.75,295.9,294.96,295.16,2579520
2024-06-03,SPY,288.04,290.96,288.02,290.8,5303651
2024-06-04,SPY,285.76,288.59,284.46,287.9,4083075
2024-06-05,SPY,284.99,289.77,282.69,285.91,1903929
2024-06-06,SPY,285.56,289.2,284.36,288.38,3915605
2024-06-07,SPY,285.79,287.11,282.25,284.03,1965256
2024-06-10,SPY,283.78,285.66,283.25,284.75,3819847
2024-06-11,SPY,285.39,286.23,283.9,285.6,3234021
2024-06-12,SPY,282.54,283.26,281.87,282.77,4572079
2024-06-13,SPY,284.11,284.38,281.92,284.31,2478987
2024-06-14,SPY,279.3,283.2,279.11,280.16,4919012
2024-06-17,SPY,276.53,276.7,275.51,275.6,2468343
2024-06-18,SPY,275.98,277.27,274.99,276.15,2495482
2024-06-19,SPY,270.27,271.22,263.33,269.41,4466584
2024-06-20,SPY,261.57,264.21,258.96,260.88,3206346
2024-06-21,SPY,261.11,265.2,259.68,263.1,2194072
2024-06-24,SPY,265.03,268.54,261.68,267.37,8047918
2024-06-25,SPY,265.7,266.44,263.86,265.63,2206649
2024-06-26,SPY,263.07,264.17,261.46,263.1,2970340
2024-06-27,SPY,267.75,268.26,266.66,267.2,2465288
2024-06-28,SPY,263.12,263.21,262.48,262.74,7663836
2024-07-01,SPY,255.83,258.02,255.53,257.5,4112827
2024-07-02,SPY,261.13,262.04,259.51,260.36,2215766
2024-07-03,SPY,261.53,261.57,260.17,260.53,7716132
2024-07-04,SPY,266.6,267.26,264.19,264.82,4479610
2024-07-05,SPY,257.83,258.33,255.86,256.45,4526093
2024-07-08,SPY,250.09,252.07,249.55,251.19,1738918
2024-07-09,SPY,250.09,252.66,249.02,251.37,2196351
2024-07-10,SPY,253.16,254.67,252.51,253.07,5554266
2024-07-11,SPY,255.49,256.44,255.41,256.41,3392494
2024-07-12,SPY,257.06,257.56,256.67,257.21,5364961
2024-07-15,SPY,260.37,260.48,257.85,257.98,4768542
2024-07-16,SPY,256.54,257.68,255.4,256.6,4492457
2024-07-17,SPY,265.48,266.84,262.16,262.85,5104943
2024-07-18,SPY,259.25,260.07,258.48,258.63,4115094
2024-07-19,SPY,260.57,261.4,259.35,260.15,2171402
2024-07-22,SPY,255.45,256.62,255.26,256.43,4515181
2024-07-23,SPY,260.02,260.35,258.57,258.62,1823933
2024-07-24,SPY,257.23,260.06,252.18,254.72,2746124
2024-07-25,SPY,256.46,259.03,254.39,257.69,1952939
2024-07-26,SPY,259.11,259.39,258.23,258.25,1164502
2024-07-29,SPY,265.45,265.57,264.07,265.14,2121755
2024-07-30,SPY,263.15,264.27,262.78,264.16,1374352
2024-07-31,SPY,266.14,266.56,264.12,265.97,3665480
2024-08-01,SPY,263.31,264.4,262.14,262.99,3619195
2024-08-02,SPY,263.68,264.45,259.1,261.99,3249855
2024-08-05,SPY,262.49,262.74,262.29,262.54,8012637
2024-08-06,SPY,256.76,261.18,251.5,256.65,2829011
2024-08-07,SPY,250.95,251.64,250.21,251.32,4734387
2024-08-08,SPY,253.55,253.98,253.03,253.71,5659416
2024-08-09,SPY,254.86,258.21,251.68,253.28,5004968
2024-08-12,SPY,250.0,251.7,249.1,251.16,4585919
2024-08-13,SPY,249.51,251.67,246.63,248.51,4411105
2024-08-14,SPY,245.98,246.47,245.82,246.03,5466609
2024-08-15,SPY,246.28,247.59,244.49,246.56,4043764
2024-08-16,SPY,247.89,248.55,247.81,248.33,2334209
2024-08-19,SPY,239.88,242.68,239.07,240.66,4195626
2024-08-20,SPY,246.74,247.41,244.3,245.89,6942112
2024-08-21,SPY,251.92,252.3,250.2,250.96,5827320
2024-08-22,SPY,240.12,243.58,239.16,242.31,2308968
2024-08-23,SPY,248.56,249.3,244.99,246.38,4613989
2024-08-26,SPY,252.19,253.77,248.45,250.4,2863898
2024-08-27,SPY,252.7,253.26,249.97,250.53,3106629
2024-08-28,SPY,245.05,246.74,243.84,245.78,2326390
2024-08-29,SPY,248.41,249.77,248.3,249.64,5571923
2024-08-30,SPY,246.78,249.61,246.73,248.86,2833988
2024-09-02,SPY,250.15,251.81,249.98,251.04,3764875
2024-09-03,SPY,258.89,259.62,257.93,259.52,6159599
2024-09-04,SPY,261.99,262.11,260.48,260.63,2233400
2024-09-05,SPY,256.88,258.37,256.18,257.18,4467759
2024-09-06,SPY,254.87,257.88,254.42,256.01,3319790
2024-09-09,SPY,251.59,256.68,248.48,253.11,2092010
2024-09-10,SPY,254.42,255.68,253.36,254.88,3076850
2024-09-11,SPY,251.64,252.4,250.79,251.92,2419727
2024-09-12,SPY,247.61,250.34,247.47,250.26,2172853
2024-09-13,SPY,245.78,246.9,245.39,245.57,4724677
2024-09-16,SPY,244.65,248.04,243.29,245.2,2639210
2024-09-17,SPY,248.64,248.74,245.91,245.98,2091693
2024-09-18,SPY,236.07,236.89,233.01,236.19,5778724
2024-09-19,SPY,236.5,238.01,235.62,237.23,2199613
2024-09-20,SPY,238.17,238.52,236.98,237.19,1445642
2024-09-23,SPY,235.39,236.67,233.66,234.58,1215378
2024-09-24,SPY,241.23,243.42,239.45,241.84,1734284
2024-09-25,SPY,245.26,248.01,243.57,245.44,4060701
2024-09-26,SPY,240.42,242.84,239.29,241.52,2068003
2024-09-27,SPY,245.12,246.35,244.3,244.68,1593201
2024-09-30,SPY,248.98,249.93,245.87,249.37,2311057
2024-10-01,SPY,248.44,252.39,246.59,249.99,5136417
2024-10-02,SPY,253.67,255.97,251.26,251.47,5277501
2024-10-03,SPY,253.68,258.04,249.88,252.87,2254233
2024-10-04,SPY,243.86,245.85,243.38,245.09,3094024
2024-10-07,SPY,243.94,244.55,241.89,244.52,3726267
2024-10-08,SPY,243.02,243.77,242.94,243.77,3476709
2024-10-09,SPY,250.34,251.03,248.58,249.12,3144219
2024-10-10,SPY,251.15,251.42,250.33,250.49,4967988
2024-10-11,SPY,248.53,249.81,248.43,249.5,6980391
2024-10-14,SPY,247.5,249.83,243.7,249.29,1587846
2024-10-15,SPY,254.32,254.34,252.51,253.24,2006355
2024-10-16,SPY,252.18,253.52,246.74,252.66,6701368
2024-10-17,SPY,248.94,250.43,248.28,250.14,1669175
2024-10-18,SPY,247.74,249.59,247.32,249.23,2995214
2024-10-21,SPY,252.07,253.81,251.41,252.87,1897073
2024-10-22,SPY,255.48,255.48,254.88,254.88,6002846
2024-10-23,SPY,256.86,256.94,254.9,255.18,3454206
2024-10-24,SPY,255.76,257.84,252.0,256.04,5891450
2024-10-25,SPY,256.44,257.56,251.46,254.02,1277025
2024-10-28,SPY,253.72,255.34,252.76,253.41,7405822
2024-10-29,SPY,250.1,252.18,247.82,251.01,3315206
2024-10-30,SPY,250.34,252.98,247.1,250.03,9785329
2024-10-31,SPY,254.19,255.57,253.47,255.2,7729475
2024-11-01,SPY,251.55,253.28,250.92,251.2,7012159
2024-11-04,SPY,245.93,250.06,243.36,248.73,6722543
2024-11-05,SPY,242.48,244.87,242.34,244.18,2491714
2024-11-06,SPY,236.51,239.98,236.17,238.91,2967940
2024-11-07,SPY,238.46,238.92,238.33,238.36,1638027
2024-11-08,SPY,234.51,236.46,234.11,236.27,1756619
2024-11-11,SPY,242.25,242.71,242.18,242.64,4415893
2024-11-12,SPY,242.4,242.4,241.73,241.73,2669989
2024-11-13,SPY,247.91,248.15,242.24,246.52,2961946
2024-11-14,SPY,251.71,251.73,250.21,250.23,7653792
2024-11-15,SPY,248.52,250.35,248.23,249.57,3825643
2024-11-18,SPY,258.25,258.9,257.03,257.59,1799711
2024-11-19,SPY,257.66,258.8,257.65,258.76,2677975
2024-11-20,SPY,266.22,267.51,264.38,264.76,1855285
2024-11-21,SPY,269.54,273.05,267.15,270.44,3881176
2024-11-22,SPY,271.1,273.33,269.9,272.26,2659516
2024-11-25,SPY,274.55,276.28,273.79,275.46,1713550
2024-11-26,SPY,276.46,279.58,276.2,278.18,1638040
2024-11-27,SPY,275.0,275.53,270.67,273.54,4041685
2024-11-28,SPY,273.99,274.45,272.57,273.91,6551730
2024-11-29,SPY,278.28,279.7,277.77,278.46,11337205
2024-12-02,SPY,283.08,285.89,282.44,284.98,4366976
2024-12-03,SPY,281.28,282.05,281.24,282.04,3836376
2024-12-04,SPY,284.74,285.1,283.54,284.42,1982063
2024-12-05,SPY,288.22,289.66,282.74,285.2,4981772
2024-12-06,SPY,285.2,285.81,284.47,284.84,5711108
2024-12-09,SPY,284.15,287.08,283.99,286.5,3166738
2024-12-10,SPY,289.39,290.2,284.62,287.58,4602965
2024-12-11,SPY,291.62,293.08,288.92,290.06,3975072
2024-12-12,SPY,297.38,297.59,296.43,296.48,10116131
2024-12-13,SPY,299.99,302.54,298.87,300.12,3731311
2024-12-16,SPY,302.41,303.02,300.5,301.67,3506151
2024-12-17,SPY,309.44,311.02,308.78,310.25,4166701
2024-12-18,SPY,314.7,315.72,314.23,315.57,4702836
2024-12-19,SPY,316.91,320.27,312.28,315.29,5795904
2024-12-20,SPY,309.25,310.75,308.42,309.7,2237212
2024-12-23,SPY,304.58,308.08,304.4,305.26,5140503
2024-12-24,SPY,307.91,313.66,303.23,309.69,6240362
2024-12-25,SPY,307.38,307.38,306.79,306.91,8066083
2024-12-26,SPY,302.15,302.62,301.82,302.43,3836240
2024-12-27,SPY,299.14,301.79,297.79,299.14,4846630
2024-12-30,SPY,295.87,296.69,295.24,296.2,5938023
2024-12-31,SPY,298.53,302.98,298.34,300.13,2626048
2025-01-01,SPY,300.28,301.0,295.43,299.58,2329071
2025-01-02,SPY,294.46,295.81,293.52,293.56,1473479
2025-01-03,SPY,291.6,294.24,290.54,293.84,4296772
2025-01-06,SPY,296.84,299.97,292.78,294.97,1960969
2025-01-07,SPY,294.16,295.33,292.36,293.0,2199046
2025-01-08,SPY,299.18,300.82,297.29,298.22,4390521
2025-01-09,SPY,296.97,297.95,296.27,296.49,8792022
2025-01-10,SPY,302.67,306.74,301.08,301.57,5015881
2025-01-13,SPY,305.52,310.21,299.83,304.42,3286518
2025-01-14,SPY,308.39,309.35,308.06,308.8,6014170
2025-01-15,SPY,305.64,306.95,303.52,303.87,3246565
2025-01-16,SPY,304.14,304.77,303.61,304.47,2721024
2025-01-17,SPY,301.77,305.57,300.88,304.38,6914958
2025-01-20,SPY,299.24,300.62,297.33,298.04,3790490
2025-01-21,SPY,304.69,305.0,303.11,303.13,4341538
2025-01-22,SPY,302.49,302.84,299.26,299.56,4996400
2025-01-23,SPY,297.0,297.12,296.79,296.97,1104485
2025-01-24,SPY,291.81,295.22,290.97,292.61,4095163
2025-01-27,SPY,295.06,298.66,294.77,295.83,4100262
2025-01-28,SPY,288.38,290.69,288.2,289.21,2326445
2025-01-29,SPY,291.96,292.43,291.16,292.03,7845263
2025-01-30,SPY,298.17,300.81,295.47,296.75,2576911
2025-01-31,SPY,299.36,299.38,299.22,299.29,2992372
2025-02-03,SPY,299.84,309.16,293.6,302.64,3977480
2025-02-04,SPY,306.54,307.94,305.2,306.24,4934915
2025-02-05,SPY,301.53,302.06,301.49,302.03,3247368
2025-02-06,SPY,311.03,311.09,308.58,308.68,6479824
2025-02-07,SPY,303.31,309.24,301.78,306.71,3063006
2025-02-10,SPY,306.81,306.81,306.53,306.56,6253270
2025-02-11,SPY,304.44,306.67,303.45,305.18,3259328
2025-02-12,SPY,308.85,308.85,307.58,307.58,4868503
2025-02-13,SPY,308.16,308.44,304.07,305.25,2472849
2025-02-14,SPY,306.73,307.02,305.7,305.71,4435354
2025-02-17,SPY,300.94,301.58,295.79,300.2,3269935
2025-02-18,SPY,306.92,309.94,304.16,305.6,2643499
2025-02-19,SPY,309.42,309.94,306.41,308.82,5368859
2025-02-20,SPY,305.65,307.81,305.63,307.62,3585193
2025-02-21,SPY,306.06,307.17,302.55,305.61,535112
2025-02-24,SPY,310.84,313.45,306.82,308.72,1977477
2025-02-25,SPY,305.39,306.7,303.45,305.6,3467040
2025-02-26,SPY,306.92,307.31,305.12,306.33,2922180
2025-02-27,SPY,313.67,313.82,311.24,311.82,3422490
2025-02-28,SPY,305.96,309.85,305.16,308.18,3456324
2025-03-03,SPY,312.67,313.05,309.96,310.04,2657049
2025-03-04,SPY,310.74,312.6,310.25,311.66,2632664
2025-03-05,SPY,311.66,315.89,309.8,311.36,5112994
2025-03-06,SPY,310.13,312.14,308.74,309.16,4798599
2025-03-07,SPY,313.01,315.08,312.79,314.95,1801194
2025-03-10,SPY,312.47,312.53,310.59,312.29,1978757
2025-03-11,SPY,306.54,306.76,303.63,303.95,18714773
2025-03-12,SPY,304.49,308.62,303.75,307.03,3227695
2025-03-13,SPY,301.98,303.74,299.78,301.65,4654542
2025-03-14,SPY,304.82,305.28,304.7,304.93,2724921
2025-03-17,SPY,308.12,313.03,306.44,311.19,2339455
2025-03-18,SPY,314.56,314.75,314.11,314.28,3304190
2025-03-19,SPY,318.33,322.62,314.85,319.49,4597287
2025-03-20,SPY,329.79,332.17,327.22,329.33,2694296
2025-03-21,SPY,334.93,335.22,333.56,334.27,1598655
2025-03-24,SPY,336.5,338.44,333.37,336.1,3846907
2025-03-25,SPY,343.6,345.62,342.22,344.5,1172693
2025-03-26,SPY,357.91,357.93,353.72,353.74,1530616
2025-03-27,SPY,360.11,364.15,357.51,363.3,2838428
2025-03-28,SPY,361.2,361.23,360.6,360.8,4636581
2025-03-31,SPY,354.24,354.4,353.52,353.66,3208437
2025-04-01,SPY,353.53,356.46,349.48,350.9,1575766
2025-04-02,SPY,356.5,358.03,354.43,354.78,5815240
2025-04-03,SPY,354.22,357.7,353.86,355.8,3341490
2025-04-04,SPY,353.82,355.65,351.06,354.88,3853858
2025-04-07,SPY,356.17,358.68,355.75,358.04,4564825
2025-04-08,SPY,354.1,354.64,346.8,350.32,1334232
2025-04-09,SPY,350.93,353.04,349.25,351.23,2932066
2025-04-10,SPY,354.93,357.74,354.31,357.3,2981285
2025-04-11,SPY,360.12,360.58,359.88,360.43,4155378
2025-04-14,SPY,365.5,366.07,364.16,364.35,4330287
2025-04-15,SPY,375.09,379.46,370.87,373.26,5165198
2025-04-16,SPY,373.96,374.68,372.98,373.07,1220223
2025-04-17,SPY,368.9,369.74,367.53,369.61,3202608
2025-04-18,SPY,377.81,378.05,375.9,376.39,6260373
2025-04-21,SPY,380.37,383.98,379.34,383.19,3287963
2025-04-22,SPY,384.05,390.17,382.29,386.59,3234029
2025-04-23,SPY,383.87,387.05,382.33,385.85,12717334
2025-04-24,SPY,386.45,386.58,382.07,386.05,4167414
2025-04-25,SPY,379.73,381.66,377.34,378.85,1826656
2025-04-28,SPY,387.19,387.21,385.29,385.36,2704363
2025-04-29,SPY,389.87,392.78,389.7,391.79,4783443
2025-04-30,SPY,384.21,388.97,384.0,384.27,7203008
2025-05-01,SPY,386.75,390.42,384.81,389.47,2444571
2025-05-02,SPY,388.92,392.31,388.74,392.02,1364046
2025-05-05,SPY,387.92,392.08,382.79,386.21,4176347
2025-05-06,SPY,381.15,382.45,378.37,379.42,5064684
2025-05-07,SPY,379.44,381.75,379.43,381.73,4152981
2025-05-08,SPY,381.31,382.62,378.91,379.64,2085435
2025-05-09,SPY,390.88,393.44,389.17,390.2,1862866
2025-05-12,SPY,395.95,401.86,393.54,395.97,3545710
2025-05-13,SPY,399.15,400.06,398.7,398.98,3738542
2025-05-14,SPY,402.9,407.04,400.14,402.31,4466003
